2025-07-18 00:41:46 | ERROR    | src.utils.http_client:request:70 - Request error: [Errno -2] Name or service not known
2025-07-18 00:41:52 | ERROR    | src.utils.http_client:request:70 - Request error: [Errno -2] Name or service not known
2025-07-18 00:41:56 | ERROR    | src.utils.http_client:request:70 - Request error: [Errno -2] Name or service not known
2025-07-18 00:41:56 | ERROR    | src.tools.external_api:execute_tool:166 - Tool execution failed: api_get_user
2025-07-18 12:51:53 | ERROR    | src.http_server:execute_tool_direct:128 - Tool execution error: 404: Unknown tool: get_iot_cnc_data
2025-07-18 12:52:30 | ERROR    | src.http_server:execute_tool_direct:128 - Tool execution error: 404: Unknown tool: search_cnc_data
2025-07-18 12:59:47 | ERROR    | src.http_server:execute_tool_direct:128 - Tool execution error: 404: Unknown tool: search_cnc_data
2025-07-18 12:59:56 | ERROR    | src.http_server:execute_tool_direct:128 - Tool execution error: 404: Unknown tool: get_iot_cnc_data
2025-07-18 13:01:23 | ERROR    | src.http_server:execute_tool_direct:128 - Tool execution error: 404: Unknown tool: get_iot_equipment_list
2025-07-18 13:10:27 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:10:31 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:10:35 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:10:35 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: get_iot_equipment_list
2025-07-18 13:12:07 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:12:12 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:12:16 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:12:16 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: get_iot_cnc_data
2025-07-18 13:12:22 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:12:26 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:12:30 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:12:30 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: search_cnc_data
2025-07-18 13:13:54 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:13:58 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:14:02 | ERROR    | src.utils.http_client:request:75 - Request error: [Errno -2] Name or service not known
2025-07-18 13:14:02 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: get_iot_equipment_list
2025-07-18 13:56:41 | ERROR    | src.utils.http_client:request:75 - Request error: All connection attempts failed
2025-07-18 13:56:45 | ERROR    | src.utils.http_client:request:75 - Request error: All connection attempts failed
2025-07-18 13:56:49 | ERROR    | src.utils.http_client:request:75 - Request error: All connection attempts failed
2025-07-18 13:56:49 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: get_iot_equipment_list
2025-07-18 13:57:42 | ERROR    | src.utils.http_client:request:75 - Request error: All connection attempts failed
2025-07-18 13:57:46 | ERROR    | src.utils.http_client:request:75 - Request error: All connection attempts failed
2025-07-18 13:57:50 | ERROR    | src.utils.http_client:request:75 - Request error: All connection attempts failed
2025-07-18 13:57:50 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: get_iot_equipment_list
2025-07-18 13:58:10 | ERROR    | src.utils.http_client:request:75 - Request error: All connection attempts failed
2025-07-18 13:58:14 | ERROR    | src.utils.http_client:request:75 - Request error: All connection attempts failed
2025-07-18 13:58:18 | ERROR    | src.utils.http_client:request:75 - Request error: All connection attempts failed
2025-07-18 13:58:18 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: get_iot_equipment_list
2025-07-18 14:33:27 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:33:31 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:33:35 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:33:35 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: get_iot_equipment_list
2025-07-18 14:40:18 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:40:22 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:40:26 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:40:26 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: get_iot_equipment_list
2025-07-18 14:44:21 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:44:25 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:44:29 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:44:29 | ERROR    | src.tools.external_api:execute_tool:159 - Tool execution failed: get_iot_cnc_data
2025-07-18 14:45:36 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
2025-07-18 14:45:40 | ERROR    | src.utils.http_client:request:72 - HTTP error 500: {"exception":"AttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'","exc_type":"AttributeError","exc":"[\"Traceback (most recent call last):\\n  File \\\"apps/frappe/frappe/app.py\\\", line 115, in application\\n    response = frappe.api.handle(request)\\n               ^^^^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/__init__.py\\\", line 49, in handle\\n    data = endpoint(**arguments)\\n           ^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/api/v1.py\\\", line 36, in handle_rpc_call\\n    return frappe.handler.handle()\\n           ^^^^^^^^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 51, in handle\\n    data = execute_cmd(cmd)\\n           ^^^^^^^^^^^^^^^^\\n  File \\\"apps/frappe/frappe/handler.py\\\", line 81, in execute_cmd\\n    is_whitelisted(method)\\n  File \\\"apps/frappe/frappe/__init__.py\\\", line 868, in is_whitelisted\\n    detail = _(\\\"Function {0} is not whitelisted.\\\").format(bold(f\\\"{method.__module__}.{method.__name__}\\\"))\\n                                                                  ^^^^^^^^^^^^^^^^^\\nAttributeError: module 'frappe.integrations.api_dify' has no attribute '__module__'\\n\"]"}
